"Nights","SunSets","SunRises","NightLength"
2015-03-10,2015-03-10 17:47:59,2015-03-11 06:18:08,12:30:00
2015-03-11,2015-03-11 17:49:48,2015-03-12 06:15:48,12:26:00
2015-03-12,2015-03-12 17:51:36,2015-03-13 06:13:28,12:22:00
2015-03-13,2015-03-13 17:53:25,2015-03-14 06:11:07,12:18:00
2015-03-14,2015-03-14 17:55:13,2015-03-15 06:08:46,12:14:00
2015-03-15,2015-03-15 17:57:01,2015-03-16 06:06:25,12:09:00
2015-03-16,2015-03-16 17:58:49,2015-03-17 06:04:03,12:05:00
2015-03-17,2015-03-17 18:00:36,2015-03-18 06:01:41,12:01:00
2015-03-18,2015-03-18 18:02:24,2015-03-19 05:59:19,11:57:00
2015-03-19,2015-03-19 18:04:11,2015-03-20 05:56:57,11:53:00
2015-03-20,2015-03-20 18:05:58,2015-03-21 05:54:35,11:49:00
2015-03-21,2015-03-21 18:07:45,2015-03-22 05:52:13,11:44:00
2015-03-22,2015-03-22 18:09:32,2015-03-23 05:49:51,11:40:00
2015-03-23,2015-03-23 18:11:18,2015-03-24 05:47:28,11:36:00
2015-03-24,2015-03-24 18:13:05,2015-03-25 05:45:06,11:32:00
2015-03-25,2015-03-25 18:14:51,2015-03-26 05:42:44,11:28:00
2015-03-26,2015-03-26 18:16:38,2015-03-27 05:40:21,11:24:00
2015-03-27,2015-03-27 18:18:24,2015-03-28 05:37:59,11:20:00
2015-03-28,2015-03-28 18:20:10,2015-03-29 05:35:37,11:15:00
2015-03-29,2015-03-29 18:21:56,2015-03-30 05:33:16,11:11:00
2015-03-30,2015-03-30 18:23:42,2015-03-31 05:30:54,11:07:00
2015-03-31,2015-03-31 18:25:28,2015-04-01 05:28:33,11:03:00
2015-04-01,2015-04-01 18:27:14,2015-04-02 05:26:11,10:59:00
2015-04-02,2015-04-02 18:29:00,2015-04-03 05:23:51,10:55:00
2015-04-03,2015-04-03 18:30:46,2015-04-04 05:21:30,10:51:00
2015-04-04,2015-04-04 18:32:32,2015-04-05 05:19:10,10:47:00
2015-04-05,2015-04-05 18:34:18,2015-04-06 05:16:50,10:43:00
2015-04-06,2015-04-06 18:36:04,2015-04-07 05:14:30,10:38:00
2015-04-07,2015-04-07 18:37:50,2015-04-08 05:12:11,10:34:00
2015-04-08,2015-04-08 18:39:36,2015-04-09 05:09:53,10:30:00
2015-04-09,2015-04-09 18:41:21,2015-04-10 05:07:35,10:26:00
2015-04-10,2015-04-10 18:43:07,2015-04-11 05:05:17,10:22:00
2015-04-11,2015-04-11 18:44:53,2015-04-12 05:03:00,10:18:00
2015-04-12,2015-04-12 18:46:39,2015-04-13 05:00:44,10:14:00
2015-04-13,2015-04-13 18:48:25,2015-04-14 04:58:28,10:10:00
2015-04-14,2015-04-14 18:50:11,2015-04-15 04:56:13,10:06:00
2015-04-15,2015-04-15 18:51:57,2015-04-16 04:53:59,10:02:00
2015-04-16,2015-04-16 18:53:42,2015-04-17 04:51:45,09:58:00
2015-04-17,2015-04-17 18:55:28,2015-04-18 04:49:32,09:54:00
2015-04-18,2015-04-18 18:57:14,2015-04-19 04:47:20,09:50:00
2015-04-19,2015-04-19 18:59:00,2015-04-20 04:45:09,09:46:00
2015-04-20,2015-04-20 19:00:46,2015-04-21 04:42:59,09:42:00
2015-04-21,2015-04-21 19:02:31,2015-04-22 04:40:49,09:38:00
2015-04-22,2015-04-22 19:04:17,2015-04-23 04:38:41,09:34:00
2015-04-23,2015-04-23 19:06:02,2015-04-24 04:36:33,09:31:00
2015-04-24,2015-04-24 19:07:48,2015-04-25 04:34:27,09:27:00
2015-04-25,2015-04-25 19:09:33,2015-04-26 04:32:22,09:23:00
2015-04-26,2015-04-26 19:11:18,2015-04-27 04:30:17,09:19:00
2015-04-27,2015-04-27 19:13:03,2015-04-28 04:28:14,09:15:00
2015-04-28,2015-04-28 19:14:48,2015-04-29 04:26:12,09:11:00
2015-04-29,2015-04-29 19:16:32,2015-04-30 04:24:12,09:08:00
2015-04-30,2015-04-30 19:18:16,2015-05-01 04:22:13,09:04:00
2015-05-01,2015-05-01 19:20:00,2015-05-02 04:20:15,09:00:00
2015-05-02,2015-05-02 19:21:44,2015-05-03 04:18:18,08:57:00
2015-05-03,2015-05-03 19:23:28,2015-05-04 04:16:23,08:53:00
2015-05-04,2015-05-04 19:25:11,2015-05-05 04:14:29,08:49:00
2015-05-05,2015-05-05 19:26:53,2015-05-06 04:12:37,08:46:00
2015-05-06,2015-05-06 19:28:35,2015-05-07 04:10:47,08:42:00
2015-05-07,2015-05-07 19:30:17,2015-05-08 04:08:58,08:39:00
2015-05-08,2015-05-08 19:31:58,2015-05-09 04:07:11,08:35:00
2015-05-09,2015-05-09 19:33:38,2015-05-10 04:05:25,08:32:00
2015-05-10,2015-05-10 19:35:18,2015-05-11 04:03:42,08:28:00
2015-05-11,2015-05-11 19:36:57,2015-05-12 04:02:00,08:25:00
2015-05-12,2015-05-12 19:38:36,2015-05-13 04:00:20,08:22:00
2015-05-13,2015-05-13 19:40:14,2015-05-14 03:58:42,08:18:00
2015-05-14,2015-05-14 19:41:50,2015-05-15 03:57:06,08:15:00
2015-05-15,2015-05-15 19:43:26,2015-05-16 03:55:32,08:12:00
2015-05-16,2015-05-16 19:45:01,2015-05-17 03:54:00,08:09:00
2015-05-17,2015-05-17 19:46:35,2015-05-18 03:52:30,08:06:00
2015-05-18,2015-05-18 19:48:08,2015-05-19 03:51:03,08:03:00
2015-05-19,2015-05-19 19:49:39,2015-05-20 03:49:38,08:00:00
2015-05-20,2015-05-20 19:51:10,2015-05-21 03:48:15,07:57:00
2015-05-21,2015-05-21 19:52:39,2015-05-22 03:46:54,07:54:00
2015-05-22,2015-05-22 19:54:07,2015-05-23 03:45:36,07:51:00
2015-05-23,2015-05-23 19:55:33,2015-05-24 03:44:21,07:49:00
2015-05-24,2015-05-24 19:56:58,2015-05-25 03:43:08,07:46:00
2015-05-25,2015-05-25 19:58:21,2015-05-26 03:41:57,07:44:00
2015-05-26,2015-05-26 19:59:43,2015-05-27 03:40:49,07:41:00
2015-05-27,2015-05-27 20:01:03,2015-05-28 03:39:44,07:39:00
2015-05-28,2015-05-28 20:02:21,2015-05-29 03:38:42,07:36:00
2015-05-29,2015-05-29 20:03:37,2015-05-30 03:37:42,07:34:00
2015-05-30,2015-05-30 20:04:51,2015-05-31 03:36:45,07:32:00
2015-05-31,2015-05-31 20:06:03,2015-06-01 03:35:52,07:30:00
2015-06-01,2015-06-01 20:07:13,2015-06-02 03:35:01,07:28:00
2015-06-02,2015-06-02 20:08:21,2015-06-03 03:34:13,07:26:00
2015-06-03,2015-06-03 20:09:27,2015-06-04 03:33:28,07:24:00
2015-06-04,2015-06-04 20:10:30,2015-06-05 03:32:46,07:22:00
2015-06-05,2015-06-05 20:11:31,2015-06-06 03:32:07,07:21:00
2015-06-06,2015-06-06 20:12:29,2015-06-07 03:31:31,07:19:00
2015-06-07,2015-06-07 20:13:25,2015-06-08 03:30:59,07:18:00
2015-06-08,2015-06-08 20:14:18,2015-06-09 03:30:29,07:16:00
2015-06-09,2015-06-09 20:15:09,2015-06-10 03:30:03,07:15:00
2015-06-10,2015-06-10 20:15:56,2015-06-11 03:29:40,07:14:00
2015-06-11,2015-06-11 20:16:41,2015-06-12 03:29:20,07:13:00
2015-06-12,2015-06-12 20:17:23,2015-06-13 03:29:04,07:12:00
2015-06-13,2015-06-13 20:18:03,2015-06-14 03:28:51,07:11:00
2015-06-14,2015-06-14 20:18:39,2015-06-15 03:28:41,07:10:00
2015-06-15,2015-06-15 20:19:12,2015-06-16 03:28:34,07:09:00
2015-06-16,2015-06-16 20:19:42,2015-06-17 03:28:31,07:09:00
2015-06-17,2015-06-17 20:20:09,2015-06-18 03:28:31,07:08:00
2015-06-18,2015-06-18 20:20:33,2015-06-19 03:28:34,07:08:00
2015-06-19,2015-06-19 20:20:53,2015-06-20 03:28:40,07:08:00
2015-06-20,2015-06-20 20:21:11,2015-06-21 03:28:50,07:08:00
2015-06-21,2015-06-21 20:21:25,2015-06-22 03:29:03,07:08:00
2015-06-22,2015-06-22 20:21:36,2015-06-23 03:29:19,07:08:00
2015-06-23,2015-06-23 20:21:43,2015-06-24 03:29:38,07:08:00
2015-06-24,2015-06-24 20:21:48,2015-06-25 03:30:01,07:08:00
2015-06-25,2015-06-25 20:21:49,2015-06-26 03:30:26,07:09:00
2015-06-26,2015-06-26 20:21:46,2015-06-27 03:30:55,07:09:00
2015-06-27,2015-06-27 20:21:41,2015-06-28 03:31:26,07:10:00
2015-06-28,2015-06-28 20:21:32,2015-06-29 03:32:01,07:10:00
2015-06-29,2015-06-29 20:21:19,2015-06-30 03:32:38,07:11:00
2015-06-30,2015-06-30 20:21:04,2015-07-01 03:33:18,07:12:00
2015-07-01,2015-07-01 20:20:45,2015-07-02 03:34:01,07:13:00
2015-07-02,2015-07-02 20:20:23,2015-07-03 03:34:47,07:14:00
2015-07-03,2015-07-03 20:19:57,2015-07-04 03:35:36,07:16:00
2015-07-04,2015-07-04 20:19:28,2015-07-05 03:36:27,07:17:00
2015-07-05,2015-07-05 20:18:56,2015-07-06 03:37:21,07:18:00
2015-07-06,2015-07-06 20:18:21,2015-07-07 03:38:17,07:20:00
2015-07-07,2015-07-07 20:17:43,2015-07-08 03:39:16,07:22:00
2015-07-08,2015-07-08 20:17:01,2015-07-09 03:40:16,07:23:00
2015-07-09,2015-07-09 20:16:17,2015-07-10 03:41:20,07:25:00
2015-07-10,2015-07-10 20:15:29,2015-07-11 03:42:25,07:27:00
2015-07-11,2015-07-11 20:14:39,2015-07-12 03:43:33,07:29:00
2015-07-12,2015-07-12 20:13:45,2015-07-13 03:44:42,07:31:00
2015-07-13,2015-07-13 20:12:49,2015-07-14 03:45:54,07:33:00
2015-07-14,2015-07-14 20:11:50,2015-07-15 03:47:07,07:35:00
2015-07-15,2015-07-15 20:10:47,2015-07-16 03:48:23,07:38:00
2015-07-16,2015-07-16 20:09:42,2015-07-17 03:49:40,07:40:00
2015-07-17,2015-07-17 20:08:35,2015-07-18 03:50:58,07:42:00
2015-07-18,2015-07-18 20:07:25,2015-07-19 03:52:19,07:45:00
2015-07-19,2015-07-19 20:06:12,2015-07-20 03:53:41,07:47:00
2015-07-20,2015-07-20 20:04:56,2015-07-21 03:55:04,07:50:00
2015-07-21,2015-07-21 20:03:38,2015-07-22 03:56:29,07:53:00
2015-07-22,2015-07-22 20:02:18,2015-07-23 03:57:54,07:56:00
2015-07-23,2015-07-23 20:00:55,2015-07-24 03:59:22,07:58:00
2015-07-24,2015-07-24 19:59:30,2015-07-25 04:00:50,08:01:00
2015-07-25,2015-07-25 19:58:02,2015-07-26 04:02:20,08:04:00
2015-07-26,2015-07-26 19:56:32,2015-07-27 04:03:50,08:07:00
2015-07-27,2015-07-27 19:55:00,2015-07-28 04:05:22,08:10:00
2015-07-28,2015-07-28 19:53:26,2015-07-29 04:06:54,08:13:00
2015-07-29,2015-07-29 19:51:50,2015-07-30 04:08:27,08:17:00
2015-07-30,2015-07-30 19:50:12,2015-07-31 04:10:01,08:20:00
2015-07-31,2015-07-31 19:48:32,2015-08-01 04:11:36,08:23:00
2015-08-01,2015-08-01 19:46:50,2015-08-02 04:13:11,08:26:00
2015-08-02,2015-08-02 19:45:06,2015-08-03 04:14:48,08:30:00
2015-08-03,2015-08-03 19:43:20,2015-08-04 04:16:24,08:33:00
2015-08-04,2015-08-04 19:41:33,2015-08-05 04:18:01,08:36:00
2015-08-05,2015-08-05 19:39:44,2015-08-06 04:19:39,08:40:00
2015-08-06,2015-08-06 19:37:53,2015-08-07 04:21:17,08:43:00
2015-08-07,2015-08-07 19:36:00,2015-08-08 04:22:56,08:47:00
2015-08-08,2015-08-08 19:34:07,2015-08-09 04:24:35,08:50:00
2015-08-09,2015-08-09 19:32:11,2015-08-10 04:26:14,08:54:00
2015-08-10,2015-08-10 19:30:14,2015-08-11 04:27:54,08:58:00
2015-08-11,2015-08-11 19:28:16,2015-08-12 04:29:34,09:01:00
2015-08-12,2015-08-12 19:26:16,2015-08-13 04:31:14,09:05:00
2015-08-13,2015-08-13 19:24:15,2015-08-14 04:32:54,09:09:00
2015-08-14,2015-08-14 19:22:13,2015-08-15 04:34:35,09:12:00
2015-08-15,2015-08-15 19:20:09,2015-08-16 04:36:15,09:16:00
2015-08-16,2015-08-16 19:18:04,2015-08-17 04:37:56,09:20:00
2015-08-17,2015-08-17 19:15:59,2015-08-18 04:39:37,09:24:00
2015-08-18,2015-08-18 19:13:52,2015-08-19 04:41:18,09:27:00
2015-08-19,2015-08-19 19:11:44,2015-08-20 04:42:59,09:31:00
2015-08-20,2015-08-20 19:09:35,2015-08-21 04:44:40,09:35:00
2015-08-21,2015-08-21 19:07:25,2015-08-22 04:46:21,09:39:00
2015-08-22,2015-08-22 19:05:14,2015-08-23 04:48:02,09:43:00
2015-08-23,2015-08-23 19:03:02,2015-08-24 04:49:43,09:47:00
2015-08-24,2015-08-24 19:00:49,2015-08-25 04:51:24,09:51:00
2015-08-25,2015-08-25 18:58:35,2015-08-26 04:53:06,09:55:00
2015-08-26,2015-08-26 18:56:21,2015-08-27 04:54:47,09:58:00
2015-08-27,2015-08-27 18:54:06,2015-08-28 04:56:28,10:02:00
2015-08-28,2015-08-28 18:51:50,2015-08-29 04:58:09,10:06:00
2015-08-29,2015-08-29 18:49:34,2015-08-30 04:59:50,10:10:00
2015-08-30,2015-08-30 18:47:16,2015-08-31 05:01:31,10:14:00
2015-08-31,2015-08-31 18:44:59,2015-09-01 05:03:12,10:18:00
2015-09-01,2015-09-01 18:42:40,2015-09-02 05:04:53,10:22:00
2015-09-02,2015-09-02 18:40:21,2015-09-03 05:06:34,10:26:00
2015-09-03,2015-09-03 18:38:02,2015-09-04 05:08:15,10:30:00
2015-09-04,2015-09-04 18:35:42,2015-09-05 05:09:56,10:34:00
2015-09-05,2015-09-05 18:33:21,2015-09-06 05:11:37,10:38:00
2015-09-06,2015-09-06 18:31:01,2015-09-07 05:13:18,10:42:00
2015-09-07,2015-09-07 18:28:39,2015-09-08 05:14:59,10:46:00
2015-09-08,2015-09-08 18:26:18,2015-09-09 05:16:40,10:50:00
2015-09-09,2015-09-09 18:23:56,2015-09-10 05:18:20,10:54:00
2015-09-10,2015-09-10 18:21:34,2015-09-11 05:20:01,10:58:00
2015-09-11,2015-09-11 18:19:11,2015-09-12 05:21:42,11:03:00
2015-09-12,2015-09-12 18:16:48,2015-09-13 05:23:23,11:07:00
2015-09-13,2015-09-13 18:14:25,2015-09-14 05:25:04,11:11:00
2015-09-14,2015-09-14 18:12:02,2015-09-15 05:26:45,11:15:00
2015-09-15,2015-09-15 18:09:39,2015-09-16 05:28:26,11:19:00
2015-09-16,2015-09-16 18:07:15,2015-09-17 05:30:07,11:23:00
2015-09-17,2015-09-17 18:04:52,2015-09-18 05:31:48,11:27:00
2015-09-18,2015-09-18 18:02:28,2015-09-19 05:33:29,11:31:00
2015-09-19,2015-09-19 18:00:04,2015-09-20 05:35:11,11:35:00
2015-09-20,2015-09-20 17:57:41,2015-09-21 05:36:52,11:39:00
2015-09-21,2015-09-21 17:55:17,2015-09-22 05:38:34,11:43:00
2015-09-22,2015-09-22 17:52:53,2015-09-23 05:40:15,11:47:00
2015-09-23,2015-09-23 17:50:30,2015-09-24 05:41:57,11:51:00
2015-09-24,2015-09-24 17:48:06,2015-09-25 05:43:39,11:56:00
2015-09-25,2015-09-25 17:45:43,2015-09-26 05:45:21,12:00:00
2015-09-26,2015-09-26 17:43:20,2015-09-27 05:47:04,12:04:00
2015-09-27,2015-09-27 17:40:57,2015-09-28 05:48:46,12:08:00
2015-09-28,2015-09-28 17:38:34,2015-09-29 05:50:29,12:12:00
2015-09-29,2015-09-29 17:36:11,2015-09-30 05:52:12,12:16:00
2015-09-30,2015-09-30 17:33:49,2015-10-01 05:53:55,12:20:00
2015-10-01,2015-10-01 17:31:27,2015-10-02 05:55:38,12:24:00
2015-10-02,2015-10-02 17:29:05,2015-10-03 05:57:22,12:28:00
2015-10-03,2015-10-03 17:26:44,2015-10-04 05:59:05,12:32:00
2015-10-04,2015-10-04 17:24:23,2015-10-05 06:00:50,12:36:00
2015-10-05,2015-10-05 17:22:02,2015-10-06 06:02:34,12:41:00
2015-10-06,2015-10-06 17:19:42,2015-10-07 06:04:18,12:45:00
2015-10-07,2015-10-07 17:17:23,2015-10-08 06:06:03,12:49:00
2015-10-08,2015-10-08 17:15:04,2015-10-09 06:07:49,12:53:00
2015-10-09,2015-10-09 17:12:45,2015-10-10 06:09:34,12:57:00
2015-10-10,2015-10-10 17:10:27,2015-10-11 06:11:20,13:01:00
2015-10-11,2015-10-11 17:08:10,2015-10-12 06:13:06,13:05:00
2015-10-12,2015-10-12 17:05:54,2015-10-13 06:14:52,13:09:00
2015-10-13,2015-10-13 17:03:38,2015-10-14 06:16:39,13:13:00
2015-10-14,2015-10-14 17:01:23,2015-10-15 06:18:26,13:17:00
2015-10-15,2015-10-15 16:59:08,2015-10-16 06:20:13,13:21:00
2015-10-16,2015-10-16 16:56:55,2015-10-17 06:22:01,13:25:00
2015-10-17,2015-10-17 16:54:42,2015-10-18 06:23:49,13:29:00
2015-10-18,2015-10-18 16:52:30,2015-10-19 06:25:37,13:33:00
2015-10-19,2015-10-19 16:50:19,2015-10-20 06:27:26,13:37:00
2015-10-20,2015-10-20 16:48:09,2015-10-21 06:29:14,13:41:00
2015-10-21,2015-10-21 16:46:00,2015-10-22 06:31:04,13:45:00
2015-10-22,2015-10-22 16:43:52,2015-10-23 06:32:53,13:49:00
2015-10-23,2015-10-23 16:41:46,2015-10-24 06:34:43,13:53:00
2015-10-24,2015-10-24 16:39:40,2015-10-25 06:36:33,13:57:00
2015-10-25,2015-10-25 16:37:36,2015-10-26 06:38:23,14:01:00
2015-10-26,2015-10-26 16:35:32,2015-10-27 06:40:13,14:05:00
2015-10-27,2015-10-27 16:33:30,2015-10-28 06:42:04,14:09:00
2015-10-28,2015-10-28 16:31:30,2015-10-29 06:43:54,14:12:00
2015-10-29,2015-10-29 16:29:30,2015-10-30 06:45:45,14:16:00
2015-10-30,2015-10-30 16:27:32,2015-10-31 06:47:36,14:20:00
2015-10-31,2015-10-31 16:25:36,2015-11-01 06:49:28,14:24:00
2015-11-01,2015-11-01 16:23:41,2015-11-02 06:51:19,14:28:00
2015-11-02,2015-11-02 16:21:48,2015-11-03 06:53:10,14:31:00
2015-11-03,2015-11-03 16:19:56,2015-11-04 06:55:02,14:35:00
2015-11-04,2015-11-04 16:18:06,2015-11-05 06:56:53,14:39:00
2015-11-05,2015-11-05 16:16:17,2015-11-06 06:58:44,14:42:00
2015-11-06,2015-11-06 16:14:31,2015-11-07 07:00:35,14:46:00
2015-11-07,2015-11-07 16:12:46,2015-11-08 07:02:26,14:50:00
2015-11-08,2015-11-08 16:11:03,2015-11-09 07:04:17,14:53:00
2015-11-09,2015-11-09 16:09:22,2015-11-10 07:06:07,14:57:00
2015-11-10,2015-11-10 16:07:43,2015-11-11 07:07:57,15:00:00
2015-11-11,2015-11-11 16:06:06,2015-11-12 07:09:47,15:04:00
2015-11-12,2015-11-12 16:04:31,2015-11-13 07:11:37,15:07:00
2015-11-13,2015-11-13 16:02:58,2015-11-14 07:13:26,15:10:00
2015-11-14,2015-11-14 16:01:28,2015-11-15 07:15:14,15:14:00
2015-11-15,2015-11-15 15:59:59,2015-11-16 07:17:02,15:17:00
2015-11-16,2015-11-16 15:58:33,2015-11-17 07:18:49,15:20:00
2015-11-17,2015-11-17 15:57:10,2015-11-18 07:20:35,15:23:00
2015-11-18,2015-11-18 15:55:49,2015-11-19 07:22:21,15:27:00
2015-11-19,2015-11-19 15:54:30,2015-11-20 07:24:05,15:30:00
2015-11-20,2015-11-20 15:53:14,2015-11-21 07:25:49,15:33:00
2015-11-21,2015-11-21 15:52:01,2015-11-22 07:27:31,15:36:00
2015-11-22,2015-11-22 15:50:50,2015-11-23 07:29:13,15:38:00
2015-11-23,2015-11-23 15:49:42,2015-11-24 07:30:53,15:41:00
2015-11-24,2015-11-24 15:48:37,2015-11-25 07:32:32,15:44:00
2015-11-25,2015-11-25 15:47:34,2015-11-26 07:34:09,15:47:00
2015-11-26,2015-11-26 15:46:35,2015-11-27 07:35:45,15:49:00
2015-11-27,2015-11-27 15:45:38,2015-11-28 07:37:20,15:52:00
2015-11-28,2015-11-28 15:44:45,2015-11-29 07:38:52,15:54:00
2015-11-29,2015-11-29 15:43:55,2015-11-30 07:40:23,15:56:00
2015-11-30,2015-11-30 15:43:08,2015-12-01 07:41:52,15:59:00
2015-12-01,2015-12-01 15:42:24,2015-12-02 07:43:20,16:01:00
2015-12-02,2015-12-02 15:41:43,2015-12-03 07:44:45,16:03:00
2015-12-03,2015-12-03 15:41:05,2015-12-04 07:46:08,16:05:00
2015-12-04,2015-12-04 15:40:31,2015-12-05 07:47:29,16:07:00
2015-12-05,2015-12-05 15:40:00,2015-12-06 07:48:47,16:09:00
2015-12-06,2015-12-06 15:39:33,2015-12-07 07:50:03,16:11:00
2015-12-07,2015-12-07 15:39:09,2015-12-08 07:51:17,16:12:00
2015-12-08,2015-12-08 15:38:49,2015-12-09 07:52:28,16:14:00
2015-12-09,2015-12-09 15:38:32,2015-12-10 07:53:36,16:15:00
2015-12-10,2015-12-10 15:38:18,2015-12-11 07:54:42,16:16:00
2015-12-11,2015-12-11 15:38:08,2015-12-12 07:55:44,16:18:00
2015-12-12,2015-12-12 15:38:02,2015-12-13 07:56:44,16:19:00
2015-12-13,2015-12-13 15:37:59,2015-12-14 07:57:41,16:20:00
2015-12-14,2015-12-14 15:38:00,2015-12-15 07:58:35,16:21:00
2015-12-15,2015-12-15 15:38:05,2015-12-16 07:59:26,16:21:00
2015-12-16,2015-12-16 15:38:13,2015-12-17 08:00:14,16:22:00
2015-12-17,2015-12-17 15:38:25,2015-12-18 08:00:58,16:23:00
2015-12-18,2015-12-18 15:38:40,2015-12-19 08:01:39,16:23:00
2015-12-19,2015-12-19 15:38:59,2015-12-20 08:02:17,16:23:00
2015-12-20,2015-12-20 15:39:21,2015-12-21 08:02:51,16:23:00
2015-12-21,2015-12-21 15:39:47,2015-12-22 08:03:22,16:24:00
2015-12-22,2015-12-22 15:40:17,2015-12-23 08:03:50,16:24:00
2015-12-23,2015-12-23 15:40:50,2015-12-24 08:04:14,16:23:00
2015-12-24,2015-12-24 15:41:27,2015-12-25 08:04:35,16:23:00
2015-12-25,2015-12-25 15:42:07,2015-12-26 08:04:52,16:23:00
2015-12-26,2015-12-26 15:42:50,2015-12-27 08:05:05,16:22:00
2015-12-27,2015-12-27 15:43:37,2015-12-28 08:05:15,16:22:00
2015-12-28,2015-12-28 15:44:27,2015-12-29 08:05:21,16:21:00
2015-12-29,2015-12-29 15:45:20,2015-12-30 08:05:24,16:20:00
2015-12-30,2015-12-30 15:46:16,2015-12-31 08:05:23,16:19:00
2015-12-31,2015-12-31 15:47:15,2016-01-01 08:05:19,16:18:00
2016-01-01,2016-01-01 15:48:18,2016-01-02 08:05:11,16:17:00
2016-01-02,2016-01-02 15:49:23,2016-01-03 08:05:00,16:16:00
2016-01-03,2016-01-03 15:50:31,2016-01-04 08:04:45,16:14:00
2016-01-04,2016-01-04 15:51:42,2016-01-05 08:04:27,16:13:00
2016-01-05,2016-01-05 15:52:56,2016-01-06 08:04:05,16:11:00
2016-01-06,2016-01-06 15:54:12,2016-01-07 08:03:39,16:09:00
2016-01-07,2016-01-07 15:55:31,2016-01-08 08:03:11,16:08:00
2016-01-08,2016-01-08 15:56:52,2016-01-09 08:02:39,16:06:00
2016-01-09,2016-01-09 15:58:16,2016-01-10 08:02:03,16:04:00
2016-01-10,2016-01-10 15:59:42,2016-01-11 08:01:25,16:02:00
2016-01-11,2016-01-11 16:01:10,2016-01-12 08:00:43,16:00:00
2016-01-12,2016-01-12 16:02:40,2016-01-13 07:59:58,15:57:00
2016-01-13,2016-01-13 16:04:12,2016-01-14 07:59:09,15:55:00
2016-01-14,2016-01-14 16:05:46,2016-01-15 07:58:18,15:53:00
2016-01-15,2016-01-15 16:07:22,2016-01-16 07:57:24,15:50:00
2016-01-16,2016-01-16 16:08:59,2016-01-17 07:56:26,15:47:00
2016-01-17,2016-01-17 16:10:38,2016-01-18 07:55:26,15:45:00
2016-01-18,2016-01-18 16:12:19,2016-01-19 07:54:23,15:42:00
2016-01-19,2016-01-19 16:14:01,2016-01-20 07:53:17,15:39:00
2016-01-20,2016-01-20 16:15:45,2016-01-21 07:52:08,15:36:00
2016-01-21,2016-01-21 16:17:29,2016-01-22 07:50:57,15:33:00
2016-01-22,2016-01-22 16:19:15,2016-01-23 07:49:43,15:30:00
2016-01-23,2016-01-23 16:21:02,2016-01-24 07:48:26,15:27:00
2016-01-24,2016-01-24 16:22:50,2016-01-25 07:47:07,15:24:00
2016-01-25,2016-01-25 16:24:39,2016-01-26 07:45:45,15:21:00
2016-01-26,2016-01-26 16:26:29,2016-01-27 07:44:21,15:18:00
2016-01-27,2016-01-27 16:28:20,2016-01-28 07:42:55,15:15:00
2016-01-28,2016-01-28 16:30:11,2016-01-29 07:41:26,15:11:00
2016-01-29,2016-01-29 16:32:03,2016-01-30 07:39:55,15:08:00
2016-01-30,2016-01-30 16:33:56,2016-01-31 07:38:22,15:04:00
2016-01-31,2016-01-31 16:35:49,2016-02-01 07:36:47,15:01:00
2016-02-01,2016-02-01 16:37:43,2016-02-02 07:35:09,14:57:00
2016-02-02,2016-02-02 16:39:37,2016-02-03 07:33:30,14:54:00
2016-02-03,2016-02-03 16:41:31,2016-02-04 07:31:49,14:50:00
2016-02-04,2016-02-04 16:43:26,2016-02-05 07:30:06,14:47:00
2016-02-05,2016-02-05 16:45:21,2016-02-06 07:28:21,14:43:00
2016-02-06,2016-02-06 16:47:16,2016-02-07 07:26:34,14:39:00
2016-02-07,2016-02-07 16:49:11,2016-02-08 07:24:45,14:36:00
2016-02-08,2016-02-08 16:51:06,2016-02-09 07:22:55,14:32:00
2016-02-09,2016-02-09 16:53:01,2016-02-10 07:21:03,14:28:00
2016-02-10,2016-02-10 16:54:57,2016-02-11 07:19:10,14:24:00
2016-02-11,2016-02-11 16:56:52,2016-02-12 07:17:15,14:20:00
2016-02-12,2016-02-12 16:58:48,2016-02-13 07:15:19,14:17:00
2016-02-13,2016-02-13 17:00:43,2016-02-14 07:13:21,14:13:00
2016-02-14,2016-02-14 17:02:38,2016-02-15 07:11:22,14:09:00
2016-02-15,2016-02-15 17:04:33,2016-02-16 07:09:22,14:05:00
2016-02-16,2016-02-16 17:06:28,2016-02-17 07:07:20,14:01:00
2016-02-17,2016-02-17 17:08:23,2016-02-18 07:05:17,13:57:00
2016-02-18,2016-02-18 17:10:17,2016-02-19 07:03:13,13:53:00
2016-02-19,2016-02-19 17:12:11,2016-02-20 07:01:07,13:49:00
2016-02-20,2016-02-20 17:14:05,2016-02-21 06:59:01,13:45:00
2016-02-21,2016-02-21 17:15:59,2016-02-22 06:56:53,13:41:00
2016-02-22,2016-02-22 17:17:53,2016-02-23 06:54:45,13:37:00
2016-02-23,2016-02-23 17:19:46,2016-02-24 06:52:35,13:33:00
2016-02-24,2016-02-24 17:21:39,2016-02-25 06:50:25,13:29:00
2016-02-25,2016-02-25 17:23:32,2016-02-26 06:48:14,13:25:00
2016-02-26,2016-02-26 17:25:25,2016-02-27 06:46:02,13:21:00
2016-02-27,2016-02-27 17:27:17,2016-02-28 06:43:49,13:17:00
2016-02-28,2016-02-28 17:29:09,2016-02-29 06:41:35,13:12:00
2016-02-29,2016-02-29 17:31:00,2016-03-01 06:39:20,13:08:00
2016-03-01,2016-03-01 17:32:52,2016-03-02 06:37:05,13:04:00
